function,scale,data,algorithm,iteration,dist_y_mean,dist_y_std,dist_x_mean,dist_x_std
Sphere,norm,clean,optuna,77,0.03394474315799007,0.045449026232737326,0.15995597172862422,0.09142663871291366
Sphere,norm,clean,optuna,78,0.03394474315799007,0.045449026232737326,0.15995597172862422,0.09142663871291366
Sphere,norm,clean,optuna,79,0.033731506955827675,0.0453962988762402,0.15943167201594569,0.09117592288552719
Sphere,norm,clean,optuna,80,0.03236617169909492,0.045029390867651085,0.1559023321461803,0.08978103658611315
Sphere,norm,clean,optuna,81,0.03230106356772647,0.045068879022459235,0.1554361027641726,0.0902257254069594
Sphere,norm,clean,optuna,82,0.031234773328371292,0.04521867628884677,0.15146298768696959,0.09106995492097375
Sphere,norm,clean,optuna,83,0.028264899424338234,0.04200834571162975,0.14550657161825048,0.08421838896726283
Sphere,norm,clean,optuna,84,0.027128527169351893,0.04176645096056237,0.14243170598158839,0.08271478888642737
Sphere,norm,clean,optuna,85,0.02195839899186655,0.018124665876486593,0.13480591105114414,0.06152857334229005
Sphere,norm,clean,optuna,86,0.02186863167716707,0.018161789226959595,0.13443086943389015,0.061619583091866575
Sphere,norm,clean,optuna,87,0.021623609075446564,0.01816313752379329,0.13358953322562578,0.061460928141429734
Sphere,norm,clean,optuna,88,0.02161369316231712,0.01817335107482218,0.13349746258921746,0.06158019685383931
Sphere,norm,clean,optuna,89,0.021207102578422468,0.01825034423617086,0.13190928111885175,0.06170124904027637
Sphere,norm,clean,optuna,90,0.021207102578422468,0.01825034423617086,0.13190928111885175,0.06170124904027637
Sphere,norm,clean,optuna,91,0.021207102578422468,0.01825034423617086,0.13190928111885175,0.06170124904027637
Sphere,norm,clean,optuna,92,0.019950137424513226,0.01825967560047268,0.12676458184395703,0.06229669505230545
Sphere,norm,clean,optuna,93,0.01860884695522975,0.01838237620867931,0.12110102269674128,0.06279641117956584
Sphere,norm,clean,optuna,94,0.018363183675506732,0.018503064351934162,0.1197546229318157,0.06341935005946818
Sphere,norm,clean,optuna,95,0.018328197649451105,0.01851970014906893,0.11957536975841088,0.06348171860142428
Sphere,norm,clean,optuna,96,0.01790936613864916,0.018444480463965508,0.11743784694091543,0.0641694494641436
Sphere,norm,clean,optuna,97,0.017172211108335327,0.018325700343128824,0.11455085775559319,0.06364206231568224
Sphere,norm,clean,optuna,98,0.01714688084826444,0.01828382645527482,0.11449269553062422,0.06354764762283668
Sphere,norm,clean,optuna,99,0.01714688084826444,0.01828382645527482,0.11449269553062422,0.06354764762283668
Sphere,norm,clean,optuna,100,0.017046580011705597,0.018277094127181707,0.11412133877484809,0.06342633560235017
Sphere,norm,noisy_y,random,1,14.58303947577094,10.459770534031772,3.515133022400945,1.4922732023987226
Sphere,norm,noisy_y,random,2,9.702643852155333,6.950675488312924,2.8811186714938897,1.1839759511597447
Sphere,norm,noisy_y,random,3,7.314559066863543,5.027775293385117,2.523099351024614,0.9739243973341638
Sphere,norm,noisy_y,random,4,6.313537656710989,4.766706695505805,2.3196493377892353,0.9657973940764959
Sphere,norm,noisy_y,random,5,5.202883476444895,3.868291411849613,2.096174172669908,0.8994094252766767
Sphere,norm,noisy_y,random,6,4.618158214172945,3.619062114083397,1.9684325110002578,0.8622248336774837
Sphere,norm,noisy_y,random,7,4.109871485840564,3.2164832349189103,1.866947837173824,0.7901754609658194
Sphere,norm,noisy_y,random,8,3.477200923248721,2.8263031051906315,1.7085220833129098,0.7470965225998818
Sphere,norm,noisy_y,random,9,3.3483008654572433,2.80093201176857,1.6696989201194492,0.7486029532463706
Sphere,norm,noisy_y,random,10,3.1729264212621033,2.5744649295442583,1.6333394807582036,0.7107239702293888
Sphere,norm,noisy_y,random,11,2.960921797439312,2.4461963600732135,1.5794609733996823,0.6828065838483398
Sphere,norm,noisy_y,random,12,2.7386609484094224,2.3640227343640583,1.5054042978708444,0.6873273225773966
Sphere,norm,noisy_y,random,13,2.4886014568939796,2.2873655919390656,1.4217937336682507,0.6834500975167644
Sphere,norm,noisy_y,random,14,2.20559482559228,1.9218688286423407,1.3550011979604948,0.6079198788639035
Sphere,norm,noisy_y,random,15,2.184731112687362,1.9303480033158669,1.3451669306947123,0.6125822730480613
Sphere,norm,noisy_y,random,16,1.957552053707425,1.63707602824073,1.2853278923997074,0.552706307840567
Sphere,norm,noisy_y,random,17,1.778777056959,1.2793754712428111,1.236622069651794,0.4995427046901131
Sphere,norm,noisy_y,random,18,1.6942411234699895,1.272159339109443,1.203084640128095,0.4968183492563871
Sphere,norm,noisy_y,random,19,1.6648535967480624,1.2731801207588813,1.1912753878730613,0.4956980401372891
Sphere,norm,noisy_y,random,20,1.65110515410201,1.2656427348412507,1.1867828179586588,0.49259689107840987
Sphere,norm,noisy_y,random,21,1.5634964669979512,1.164785428878608,1.1591357198850225,0.4689358696928422
Sphere,norm,noisy_y,random,22,1.521539720649018,1.1173888405257681,1.1439186195694415,0.4615083016061157
Sphere,norm,noisy_y,random,23,1.468599861384537,1.0993250722658583,1.1230713467149371,0.45531375069553376
Sphere,norm,noisy_y,random,24,1.4146858517446725,1.094536412024405,1.0986683950232543,0.45564636454348995
Sphere,norm,noisy_y,random,25,1.386133124506127,1.083623519333769,1.0867832369686123,0.4528082600286264
Sphere,norm,noisy_y,random,26,1.3503944342573693,1.094674187943354,1.0678625660188206,0.4583273659220767
Sphere,norm,noisy_y,random,27,1.3340970108726549,1.0929849495483477,1.0610399872989478,0.4563892595420097
Sphere,norm,noisy_y,random,28,1.298610232698729,1.0968595641964478,1.0423634140704927,0.46053093892379854
Sphere,norm,noisy_y,random,29,1.214475728332912,0.9870792396124562,1.0134529128491154,0.43288442079908057
Sphere,norm,noisy_y,random,30,1.2034051690451235,0.9873049502159942,1.008340961432671,0.43203434416972003
Sphere,norm,noisy_y,random,31,1.1578140139075839,0.9760935842109844,0.9830695864893262,0.4374793732592305
Sphere,norm,noisy_y,random,32,1.150158433858113,0.950896500760733,0.9812285906752171,0.43283817611162767
Sphere,norm,noisy_y,random,33,1.150158433858113,0.950896500760733,0.9812285906752171,0.43283817611162767
Sphere,norm,noisy_y,random,34,1.150158433858113,0.950896500760733,0.9812285906752171,0.43283817611162767
Sphere,norm,noisy_y,random,35,1.0823709107574957,0.8668334635591056,0.9529186383588136,0.4175128494140991
Sphere,norm,noisy_y,random,36,1.0823709107574957,0.8668334635591056,0.9529186383588136,0.4175128494140991
Sphere,norm,noisy_y,random,37,1.0334526637339736,0.8322268084300491,0.9331275520854294,0.40339265644409994
Sphere,norm,noisy_y,random,38,0.957253253845752,0.7911489097345139,0.8988063954361329,0.3865233723448789
Sphere,norm,noisy_y,random,39,0.9551579127005568,0.7930028742414649,0.8966697193058724,0.3887689894789515
Sphere,norm,noisy_y,random,40,0.9105908748120648,0.7904677393418698,0.8729234833248982,0.38548082581626664
Sphere,norm,noisy_y,random,41,0.9105908748120648,0.7904677393418698,0.8729234833248982,0.38548082581626664
Sphere,norm,noisy_y,random,42,0.9068763326131541,0.7903634868853457,0.8709961272532432,0.38502217978060216
Sphere,norm,noisy_y,random,43,0.8968523810679017,0.7850984610564535,0.8619132875969718,0.3923746497057136
Sphere,norm,noisy_y,random,44,0.8699664337310612,0.7461089099596415,0.8522501187624266,0.3789936263322788
Sphere,norm,noisy_y,random,45,0.8454336271653302,0.7402876832517595,0.8384867495064263,0.3773242611699888
Sphere,norm,noisy_y,random,46,0.8406697901693058,0.7440301971948139,0.8336800850465751,0.38163766319120185
Sphere,norm,noisy_y,random,47,0.8406697901693058,0.7440301971948139,0.8336800850465751,0.38163766319120185
Sphere,norm,noisy_y,random,48,0.8406697901693058,0.7440301971948139,0.8336800850465751,0.38163766319120185
Sphere,norm,noisy_y,random,49,0.8406697901693058,0.7440301971948139,0.8336800850465751,0.38163766319120185
Sphere,norm,noisy_y,random,50,0.8312664525876989,0.748558545845843,0.826636485495208,0.3846278375726721
Sphere,norm,noisy_y,random,51,0.7854316930934558,0.6576914094031218,0.806096606650167,0.3682932986636356
Sphere,norm,noisy_y,random,52,0.7632056990895978,0.641933758864438,0.795854273757303,0.36030774905881996
Sphere,norm,noisy_y,random,53,0.7632056990895978,0.641933758864438,0.795854273757303,0.36030774905881996
Sphere,norm,noisy_y,random,54,0.7570843572533927,0.644761515572464,0.7912913795064282,0.3618595169015271
Sphere,norm,noisy_y,random,55,0.7355306853526212,0.6337459510846842,0.7805170243842464,0.3554206803197907
Sphere,norm,noisy_y,random,56,0.7225242562883804,0.6330133074231693,0.7728973263838843,0.35377108298591003
Sphere,norm,noisy_y,random,57,0.7225242562883804,0.6330133074231693,0.7728973263838843,0.35377108298591003
Sphere,norm,noisy_y,random,58,0.7096434946255953,0.6381222612270677,0.7601027237911591,0.3631629715580269
Sphere,norm,noisy_y,random,59,0.6959751444499664,0.5984188679658279,0.755769134006254,0.3532536773105177
Sphere,norm,noisy_y,random,60,0.6953096672845966,0.5989126465405741,0.755105197825873,0.35373126452286585
Sphere,norm,noisy_y,random,61,0.689256284287727,0.6040781250770567,0.7469374485825288,0.3624096193435673
Sphere,norm,noisy_y,random,62,0.689256284287727,0.6040781250770567,0.7469374485825288,0.3624096193435673
Sphere,norm,noisy_y,random,63,0.6771057797771298,0.5953388721199538,0.7407187345838733,0.3583874105121374
Sphere,norm,noisy_y,random,64,0.6771057797771298,0.5953388721199538,0.7407187345838733,0.3583874105121374
Sphere,norm,noisy_y,random,65,0.6759132439030718,0.5961123528810423,0.7396102554701529,0.3590124146968275
Sphere,norm,noisy_y,random,66,0.6759132439030718,0.5961123528810423,0.7396102554701529,0.3590124146968275
Sphere,norm,noisy_y,random,67,0.6376395698343227,0.5818915512465932,0.7171524925980813,0.35118637814511183
Sphere,norm,noisy_y,random,68,0.6376395698343227,0.5818915512465932,0.7171524925980813,0.35118637814511183
Sphere,norm,noisy_y,random,69,0.6376395698343227,0.5818915512465932,0.7171524925980813,0.35118637814511183
Sphere,norm,noisy_y,random,70,0.6376395698343227,0.5818915512465932,0.7171524925980813,0.35118637814511183
Sphere,norm,noisy_y,random,71,0.625341758972924,0.5881476559836617,0.7043877500879622,0.35941571543122935
Sphere,norm,noisy_y,random,72,0.625341758972924,0.5881476559836617,0.7043877500879622,0.35941571543122935
Sphere,norm,noisy_y,random,73,0.601772215539583,0.5795308063961192,0.690338794110446,0.35384257076518966
Sphere,norm,noisy_y,random,74,0.601772215539583,0.5795308063961192,0.690338794110446,0.35384257076518966
Sphere,norm,noisy_y,random,75,0.5902220830661498,0.5832498469611896,0.6805643224157172,0.3564467507510561
Sphere,norm,noisy_y,random,76,0.5902220830661498,0.5832498469611896,0.6805643224157172,0.3564467507510561
Sphere,norm,noisy_y,random,77,0.555299757740675,0.5544834983325768,0.6610965714914165,0.34387654892849173
Sphere,norm,noisy_y,random,78,0.526944830905583,0.556788752464594,0.6380184787703835,0.346232944205355
Sphere,norm,noisy_y,random,79,0.5263971172224808,0.5564342229857804,0.6377276853746784,0.34597762431859086
Sphere,norm,noisy_y,random,80,0.5263971172224808,0.5564342229857804,0.6377276853746784,0.34597762431859086
Sphere,norm,noisy_y,random,81,0.5263971172224808,0.5564342229857804,0.6377276853746784,0.34597762431859086
Sphere,norm,noisy_y,random,82,0.5263971172224808,0.5564342229857804,0.6377276853746784,0.34597762431859086
Sphere,norm,noisy_y,random,83,0.5263971172224808,0.5564342229857804,0.6377276853746784,0.34597762431859086
Sphere,norm,noisy_y,random,84,0.5263971172224808,0.5564342229857804,0.6377276853746784,0.34597762431859086
Sphere,norm,noisy_y,random,85,0.5103976213769964,0.5574206927215407,0.6253695023053221,0.34541367512504506
Sphere,norm,noisy_y,random,86,0.506676534235877,0.5525936527477378,0.6236896760454533,0.3430564417558639
Sphere,norm,noisy_y,random,87,0.506676534235877,0.5525936527477378,0.6236896760454533,0.3430564417558639
Sphere,norm,noisy_y,random,88,0.47452777955350045,0.45164437266441004,0.6123691470505584,0.3154866198336657
Sphere,norm,noisy_y,random,89,0.4743844822713831,0.4517426381309581,0.6121925942838474,0.31560213842018836
Sphere,norm,noisy_y,random,90,0.4743844822713831,0.4517426381309581,0.6121925942838474,0.31560213842018836
Sphere,norm,noisy_y,random,91,0.4743844822713831,0.4517426381309581,0.6121925942838474,0.31560213842018836
Sphere,norm,noisy_y,random,92,0.4637786337677416,0.4481468905549737,0.6053061475389948,0.31206265639970787
Sphere,norm,noisy_y,random,93,0.4637786337677416,0.4481468905549737,0.6053061475389948,0.31206265639970787
Sphere,norm,noisy_y,random,94,0.4386609969244229,0.43579381511644755,0.585629741793502,0.30935223039651577
Sphere,norm,noisy_y,random,95,0.4386609969244229,0.43579381511644755,0.585629741793502,0.30935223039651577
Sphere,norm,noisy_y,random,96,0.43606281076754383,0.437505623406492,0.5821854830822696,0.31164543002554723
Sphere,norm,noisy_y,random,97,0.4084284069736989,0.4341738675075731,0.5582124550357747,0.3111707923578823
Sphere,norm,noisy_y,random,98,0.4084284069736989,0.4341738675075731,0.5582124550357747,0.3111707923578823
Sphere,norm,noisy_y,random,99,0.4018149396547054,0.4152270215744295,0.5556125262032271,0.3051387559468211
Sphere,norm,noisy_y,random,100,0.4018149396547054,0.4152270215744295,0.5556125262032271,0.3051387559468211
Sphere,norm,noisy_y,tpe,1,14.58303947577094,10.459770534031772,3.515133022400945,1.4922732023987226
Sphere,norm,noisy_y,tpe,2,9.702643852155333,6.950675488312924,2.8811186714938897,1.1839759511597447
Sphere,norm,noisy_y,tpe,3,7.314559066863543,5.027775293385117,2.523099351024614,0.9739243973341638
Sphere,norm,noisy_y,tpe,4,6.313537656710989,4.766706695505805,2.3196493377892353,0.9657973940764959
Sphere,norm,noisy_y,tpe,5,5.202883476444895,3.868291411849613,2.096174172669908,0.8994094252766767
Sphere,norm,noisy_y,tpe,6,4.618158214172945,3.619062114083397,1.9684325110002578,0.8622248336774837
Sphere,norm,noisy_y,tpe,7,4.109871485840564,3.2164832349189103,1.866947837173824,0.7901754609658194
Sphere,norm,noisy_y,tpe,8,3.477200923248721,2.8263031051906315,1.7085220833129098,0.7470965225998818
Sphere,norm,noisy_y,tpe,9,3.3483008654572433,2.80093201176857,1.6696989201194492,0.7486029532463706
Sphere,norm,noisy_y,tpe,10,3.1729264212621033,2.5744649295442583,1.6333394807582036,0.7107239702293888
Sphere,norm,noisy_y,tpe,11,2.6338393039744075,2.1997461437359824,1.4888227513187855,0.6459459103748314
Sphere,norm,noisy_y,tpe,12,2.0504327681791885,1.8867058548452085,1.2979107351580277,0.6048640274811662
Sphere,norm,noisy_y,tpe,13,1.7822237583119023,1.9046433809837156,1.17442131747046,0.6347899868325363
Sphere,norm,noisy_y,tpe,14,1.5792529464714002,1.7120626066424076,1.0948395558010058,0.6169110904537674
Sphere,norm,noisy_y,tpe,15,1.420705996375398,1.4473537009573483,1.0376084324694568,0.5865788414558397
Sphere,norm,noisy_y,tpe,16,1.2579868790405313,1.2827642447548806,0.9643792433813264,0.5726775305316175
Sphere,norm,noisy_y,tpe,17,1.1871922706023383,1.1661250511742802,0.93767782613511,0.5549347393855183
Sphere,norm,noisy_y,tpe,18,1.1671023828228524,1.157240895231433,0.9257631135238104,0.5568348412784109
Sphere,norm,noisy_y,tpe,19,1.137265370264341,1.1399817625814592,0.9110697641639279,0.554271824189743
Sphere,norm,noisy_y,tpe,20,1.1054578668615205,1.1389225913710344,0.8914284137561062,0.5575062780003405
Sphere,norm,noisy_y,tpe,21,0.9719991225870754,1.089182829568408,0.8252668867082827,0.5393826918708959
Sphere,norm,noisy_y,tpe,22,0.9454788267916046,1.094513304170981,0.8063168481298797,0.5434445392250262
Sphere,norm,noisy_y,tpe,23,0.9140806873668074,1.0735727111061257,0.7880766853299812,0.5413093620159524
Sphere,norm,noisy_y,tpe,24,0.8823856581788228,1.0693589386685127,0.7662029944077976,0.5434322676648371
Sphere,norm,noisy_y,tpe,25,0.8567717795865957,1.054344229587536,0.7458868163974626,0.5481100589398572
Sphere,norm,noisy_y,tpe,26,0.7968312476716286,0.9910169722926229,0.7180041953228273,0.5303783773594547
Sphere,norm,noisy_y,tpe,27,0.7744121160174842,0.9623978482217224,0.7050007905261801,0.526674473821302
Sphere,norm,noisy_y,tpe,28,0.7398153388010407,0.9338768349053777,0.6816689978609851,0.5245404809509376
Sphere,norm,noisy_y,tpe,29,0.6931015127297708,0.9039379316393436,0.656321930185767,0.512194334883743
Sphere,norm,noisy_y,tpe,30,0.6715669962476102,0.8744410801549607,0.643480218364807,0.5074447800704927
Sphere,norm,noisy_y,tpe,31,0.6420636419150365,0.8599095538532172,0.6255034393911035,0.5008084356567255
Sphere,norm,noisy_y,tpe,32,0.6221894445126811,0.8420624982792931,0.6141097876734116,0.49503395155928287
Sphere,norm,noisy_y,tpe,33,0.6024279110797843,0.8317371938502234,0.5992736364330578,0.49325350455529837
Sphere,norm,noisy_y,tpe,34,0.5837734925726433,0.8014035653750653,0.5898385230723505,0.4856583256492899
Sphere,norm,noisy_y,tpe,35,0.5616437271264477,0.7829093003272559,0.5748695236799243,0.4808001225774228
Sphere,norm,noisy_y,tpe,36,0.5303265221657667,0.7549162408372584,0.5554182769491645,0.4709958171752569
Sphere,norm,noisy_y,tpe,37,0.5167283780608215,0.7329097774710442,0.5491852986325343,0.46381449505887135
Sphere,norm,noisy_y,tpe,38,0.5047374722157785,0.7254228566599777,0.5408404008311538,0.4606833327184471
Sphere,norm,noisy_y,tpe,39,0.4868112785165066,0.7108077582404229,0.5289114810252071,0.4550427713481764
Sphere,norm,noisy_y,tpe,40,0.4741060766173009,0.7079695053160757,0.5170888937974474,0.45467037788779796
Sphere,norm,noisy_y,tpe,41,0.4626393783119612,0.6927894952974125,0.5091716367519292,0.45098073422189855
Sphere,norm,noisy_y,tpe,42,0.45990275811890596,0.6923728719199217,0.5059481106766482,0.4515742103150225
Sphere,norm,noisy_y,tpe,43,0.45266010611810203,0.6857934167355819,0.5007778237617916,0.4493124495788049
Sphere,norm,noisy_y,tpe,44,0.4273575620328555,0.6302818523338357,0.49009164630386437,0.43262887126961774
Sphere,norm,noisy_y,tpe,45,0.41392560722466515,0.6243690554205744,0.4765692071044144,0.4322122141547307
Sphere,norm,noisy_y,tpe,46,0.40145606356021213,0.6099844611764846,0.46885527313270103,0.426181647206766
Sphere,norm,noisy_y,tpe,47,0.39190601184816065,0.5957723923198153,0.46433383942790085,0.419881051501857
Sphere,norm,noisy_y,tpe,48,0.3724966694617129,0.5703113426534439,0.4532579009543031,0.40872233201063557
Sphere,norm,noisy_y,tpe,49,0.3573317118474413,0.5342621286822644,0.44453241390674075,0.3996531556658692
Sphere,norm,noisy_y,tpe,50,0.3456930728918751,0.5286689293143548,0.43433261800413514,0.39629313623825124
