function,scale,data,algorithm,seed,final_dist_y,final_dist_x,steps
Rastrigin,norm,noisy_y,tpe_gradw_gp,25,1.045324039043198,0.9832478459032935,
Rastrigin,norm,noisy_y,tpe_gradw_gp,26,1.0512212143149675,1.011293978384055,
Rastrigin,norm,noisy_y,tpe_gradw_gp,27,1.8418474886389404,0.9566825500294663,
Rastrigin,norm,noisy_y,tpe_gradw_gp,28,2.2931572874563173,1.3856037034448434,
Rastrigin,norm,noisy_y,tpe_gradw_gp,29,2.307768891498114,1.4177495243749605,
Rastrigin,norm,noisy_y,tpe_gradw_gp,30,1.1396866084649346,1.0213008528353256,
Rastrigin,norm,noisy_y,tpe_gradw_gp,31,4.001444601627028,1.9946777787696888,
Rastrigin,norm,noisy_y,tpe_gradw_gp,32,1.296349223598071,1.0269028491192773,
Rastrigin,norm,noisy_y,tpe_gradw_gp,33,1.020579620662133,0.9923782763685991,
Rastrigin,norm,noisy_y,tpe_gradw_gp,34,1.0829181720865648,1.01597469504081,
Rastrigin,norm,noisy_y,tpe_gradw_gp,35,2.029708947224961,1.3929488349975363,
Rastrigin,norm,noisy_y,tpe_gradw_gp,36,5.652542754687797,2.27115176800617,
Rastrigin,norm,noisy_y,tpe_gradw_gp,37,6.14026248605515,1.477440655326392,
Rastrigin,norm,noisy_y,tpe_gradw_gp,38,2.2248795666188066,1.439545821131005,
Rastrigin,norm,noisy_y,tpe_gradw_gp,39,0.9970627059804542,0.9968299263991751,56.0
Rastrigin,norm,noisy_y,tpe_gradw_gp,40,11.18506566849752,2.9425046419470045,
Rastrigin,norm,noisy_y,tpe_gradw_gp,41,4.067354940614953,2.010815287956367,
Rastrigin,norm,noisy_y,tpe_gradw_gp,42,5.244079941892462,2.2551639041517713,
Rastrigin,norm,noisy_y,tpe_gradw_gp,43,1.9990468421790837,1.4010535377692652,
Rastrigin,norm,noisy_y,tpe_gradw_gp,44,1.102037371712406,1.0181558327189113,
Rastrigin,norm,noisy_y,tpe_gradw_gp,45,1.9923545063547436,1.403757379401553,
Rastrigin,norm,noisy_y,tpe_gradw_gp,46,1.092068860650521,1.0113065860416626,
Rastrigin,norm,noisy_y,tpe_gradw_gp,47,5.199427098623966,2.2578028983941785,
Rastrigin,norm,noisy_y,tpe_gradw_gp,48,2.0816702393154998,1.4195313237783904,
Rastrigin,norm,noisy_y,tpe_gradw_gp,49,2.0544935527694896,1.4251270343893323,
Rastrigin,norm,noisy_y,optuna,0,5.922736284469883,2.225653071640966,
Rastrigin,norm,noisy_y,optuna,1,1.3665831135468665,1.0327875159655453,
Rastrigin,norm,noisy_y,optuna,2,1.8155185285493616,0.9344323496225815,
Rastrigin,norm,noisy_y,optuna,3,2.1083695895599845,1.4309641740990524,
Rastrigin,norm,noisy_y,optuna,4,2.1299190561480614,0.9363983090382171,
Rastrigin,norm,noisy_y,optuna,5,1.999396831395174,1.0347025644703818,
Rastrigin,norm,noisy_y,optuna,6,0.15264096521375592,0.02776596201417798,28.0
Rastrigin,norm,noisy_y,optuna,7,0.6548782666618891,0.057660060908683995,31.0
Rastrigin,norm,noisy_y,optuna,8,2.321106411459386,0.9262581098713395,
Rastrigin,norm,noisy_y,optuna,9,5.0764332877331935,0.991064878431217,
Rastrigin,norm,noisy_y,optuna,10,3.6079626996694856,1.0284936160112252,
Rastrigin,norm,noisy_y,optuna,11,3.4394700854825544,1.3424818680203021,
Rastrigin,norm,noisy_y,optuna,12,2.3753493830219874,1.3766353112952976,
Rastrigin,norm,noisy_y,optuna,13,4.826275084613739,1.517901929193596,
Rastrigin,norm,noisy_y,optuna,14,3.983732851302598,1.9914681253546658,
Rastrigin,norm,noisy_y,optuna,15,3.6560696129209127,1.4905800839201544,
Rastrigin,norm,noisy_y,optuna,16,0.2067475886800061,0.032333594826804535,64.0
Rastrigin,norm,noisy_y,optuna,17,2.593582813219541,1.3525471899575754,
Rastrigin,norm,noisy_y,optuna,18,1.1438426962161117,1.0046763574993305,
Rastrigin,norm,noisy_y,optuna,19,1.891855839406304,0.9431305240570029,
Rastrigin,norm,noisy_y,optuna,20,2.7989430085421745,1.4709801065605042,
Rastrigin,norm,noisy_y,optuna,21,5.724758776711909,1.5453304739584965,
Rastrigin,norm,noisy_y,optuna,22,2.32630152336154,0.9460507374987432,
Rastrigin,norm,noisy_y,optuna,23,1.4897674177192712,0.9454528121220871,
Rastrigin,norm,noisy_y,optuna,24,1.089803276790093,1.006726595818252,
Rastrigin,norm,noisy_y,optuna,25,3.66389429948687,1.0189727435406832,
Rastrigin,norm,noisy_y,optuna,26,3.2434385115393525,1.3395544769655259,
Rastrigin,norm,noisy_y,optuna,27,2.9245808244361626,1.3414159046715202,
Rastrigin,norm,noisy_y,optuna,28,2.9800271714346422,1.3389485697200165,
Rastrigin,norm,noisy_y,optuna,29,1.4739474749147448,0.08674848712182102,
Rastrigin,norm,noisy_y,optuna,30,2.7042838785821317,1.4671248317933774,
Rastrigin,norm,noisy_y,optuna,31,2.3920528706704225,0.11116287970697053,
Rastrigin,norm,noisy_y,optuna,32,4.6346018243103675,1.5140484123629625,
Rastrigin,norm,noisy_y,optuna,33,4.68237144851884,1.9950482816346173,
Rastrigin,norm,noisy_y,optuna,34,7.262183712369913,2.3307277011285357,
Rastrigin,norm,noisy_y,optuna,35,2.9724105123076576,1.4291451375197393,
Rastrigin,norm,noisy_y,optuna,36,2.6610750336937166,1.4229773887341686,
Rastrigin,norm,noisy_y,optuna,37,1.4550804661300987,1.0139150226307612,
Rastrigin,norm,noisy_y,optuna,38,5.610067444756266,0.8373843983527116,
Rastrigin,norm,noisy_y,optuna,39,1.4295497889131923,0.08561928098554426,
Rastrigin,norm,noisy_y,optuna,40,2.893319145064652,0.12358509844395504,
Rastrigin,norm,noisy_y,optuna,41,5.020697998901355,1.1370227469771375,
Rastrigin,norm,noisy_y,optuna,42,2.684275728270947,1.364142707165181,
Rastrigin,norm,noisy_y,optuna,43,3.179425950568479,1.0609627698276938,
Rastrigin,norm,noisy_y,optuna,44,1.626933078124548,0.0917760799965779,
Rastrigin,norm,noisy_y,optuna,45,0.004588691269312051,0.004809405107788328,43.0
Rastrigin,norm,noisy_y,optuna,46,4.1886958677529265,1.496952591618135,
Rastrigin,norm,noisy_y,optuna,47,3.6598152626130265,1.353808620378761,
Rastrigin,norm,noisy_y,optuna,48,5.392380454617838,1.9141562677366333,
Rastrigin,norm,noisy_y,optuna,49,1.7881602691146945,0.999689687188787,
Ackley,raw,clean,random,0,3.088256863237661,0.7477144773740825,
Ackley,raw,clean,random,1,4.969522277691734,1.8963049042217417,
Ackley,raw,clean,random,2,3.1950441753282424,0.9490272667865998,
Ackley,raw,clean,random,3,2.9835833743301063,0.4104110822573069,
Ackley,raw,clean,random,4,0.30669627959584433,0.06727083594521625,13.0
Ackley,raw,clean,random,5,3.0949174819826095,1.0782130830466383,
Ackley,raw,clean,random,6,2.933767646783292,0.39111754045039293,
Ackley,raw,clean,random,7,3.1888738871123192,0.5369034679093444,
Ackley,raw,clean,random,8,3.2211484591605886,0.5180406853544388,
Ackley,raw,clean,random,9,1.0649708444268637,0.1663724320366805,
Ackley,raw,clean,random,10,3.1250315970953726,0.4274217053736482,
Ackley,raw,clean,random,11,3.449782947741792,0.5617029859703402,
Ackley,raw,clean,random,12,0.8859152747662411,0.14516171213895784,
Ackley,raw,clean,random,13,3.498088036931254,0.4914193942401408,
Ackley,raw,clean,random,14,2.8108635387226575,1.0149561656375308,
Ackley,raw,clean,random,15,1.2278123525662257,0.18536186679017555,
Ackley,raw,clean,random,16,3.2598076891014256,0.5091543806463581,
Ackley,raw,clean,random,17,3.052906204034738,0.48249678658331446,
Ackley,raw,clean,random,18,3.055154402614211,0.48761222016633565,
Ackley,raw,clean,random,19,1.1351934523000762,0.17444064543293197,
Ackley,raw,clean,random,20,2.9757382924954787,0.46328286112283634,
Ackley,raw,clean,random,21,3.8608773997127668,1.2480201041523518,
Ackley,raw,clean,random,22,2.6320681961229835,0.9976546303391751,
Ackley,raw,clean,random,23,5.4487105184069975,1.7542542497631035,
Ackley,raw,clean,random,24,3.159997094095186,0.7501132353782368,
Ackley,raw,clean,random,25,2.4807518010337017,0.346469755062723,
Ackley,raw,clean,random,26,3.918357738877788,1.1787852303867046,
Ackley,raw,clean,random,27,3.617443546000463,0.7137527297102518,
Ackley,raw,clean,random,28,3.767614512051932,1.1495766099609865,
Ackley,raw,clean,random,29,2.3047987616450816,0.3160464320959214,
Ackley,raw,clean,random,30,3.693115410936841,1.3649386228338216,
Ackley,raw,clean,random,31,2.8557808709880885,0.41023380371603557,
Ackley,raw,clean,random,32,3.2032345388134194,0.9150004638760976,
Ackley,raw,clean,random,33,3.8976075500281344,0.7288618596112907,
Ackley,raw,clean,random,34,2.813254054902185,1.008406768291154,
Ackley,raw,clean,random,35,4.905574473622323,1.9288915095276709,
Ackley,raw,clean,random,36,2.874011326255428,1.0439665026304854,
Ackley,raw,clean,random,37,4.317265291681743,1.0363326618474016,
Ackley,raw,clean,random,38,2.967106411281723,0.8468839191334873,
Ackley,raw,clean,random,39,2.690513395598082,0.3937264251631726,
Ackley,raw,clean,random,40,3.1898322417489635,0.8235262266311923,
Ackley,raw,clean,random,41,3.0437967442529943,1.031329330457182,
Ackley,raw,clean,random,42,1.0526695396459549,0.16259154035523812,
Ackley,raw,clean,random,43,3.1047766659445846,1.0141691045795467,
Ackley,raw,clean,random,44,4.011545777514623,0.8293978412186327,
Ackley,raw,clean,random,45,2.786475925979183,0.918438021234514,
Ackley,raw,clean,random,46,3.2368942835328807,0.5177588963116831,
Ackley,raw,clean,random,47,1.0020967973649069,0.15886532500011238,
Ackley,raw,clean,random,48,3.8485817502230515,0.940971380260671,
Ackley,raw,clean,random,49,4.497952162566964,1.0637245612094552,
Ackley,raw,clean,tpe,0,0.11020201956030862,0.03035003591516043,48.0
Ackley,raw,clean,tpe,1,2.5837325609228974,0.9607154797525967,
Ackley,raw,clean,tpe,2,0.01567982279955915,0.0052811291186095665,21.0
Ackley,raw,clean,tpe,3,0.31592227779280835,0.06875239136694142,47.0
Ackley,raw,clean,tpe,4,3.115792493354807,0.9013487226707902,
Ackley,raw,clean,tpe,5,0.02807979709299291,0.00914149282810667,40.0
Ackley,raw,clean,tpe,6,0.017293999685481953,0.005797944155495136,31.0
Ackley,raw,clean,tpe,7,2.586897273033156,0.9646599982484668,
Ackley,raw,clean,tpe,8,0.14255007880301251,0.03737259245047232,56.0
Ackley,raw,clean,tpe,9,2.5802432777654727,0.9526326789157846,
Ackley,raw,clean,tpe,10,0.3153280760719537,0.06871415021182524,70.0
Ackley,raw,clean,tpe,11,1.0316841543788837,0.16028606262681125,
Ackley,raw,clean,tpe,12,0.050381201422986965,0.015542527909486419,16.0
Ackley,raw,clean,tpe,13,4.152311025231469,1.3162896209283537,
Ackley,raw,clean,tpe,14,0.03389009769373219,0.010870471647913757,19.0
Ackley,raw,clean,tpe,15,2.6278791744858307,0.978966701966793,
Ackley,raw,clean,tpe,16,0.02785198662799404,0.009072731888577766,28.0
Ackley,raw,clean,tpe,17,0.3432390888198289,0.0729877663363709,79.0
Ackley,raw,clean,tpe,18,0.30710572810544123,0.0672551539825206,60.0
Ackley,raw,clean,tpe,19,0.0294679745428863,0.009558912348471314,34.0
Ackley,raw,clean,tpe,20,0.021296012649650198,0.0070601557551562685,43.0
Ackley,raw,clean,tpe,21,0.013903463495293256,0.004707059823415889,31.0
Ackley,raw,clean,tpe,22,0.3882161063059084,0.07999342844552425,60.0
Ackley,raw,clean,tpe,23,2.694197249470563,0.9511053976002682,
Ackley,raw,clean,tpe,24,0.15767991390107783,0.040503866247057756,63.0
Ackley,raw,clean,tpe,25,0.00365607836823445,0.0012772602529848933,24.0
Ackley,raw,clean,tpe,26,0.05781989980239688,0.017549960179349684,59.0
Ackley,raw,clean,tpe,27,0.006658048033952202,0.0023040008407058193,34.0
Ackley,raw,clean,tpe,28,2.5878721507049858,0.9565665349740619,
Ackley,raw,clean,tpe,29,2.5803630782285585,0.948133306198064,
Ackley,raw,clean,tpe,30,3.579657870181301,1.3620232094545046,
Ackley,raw,clean,tpe,31,0.01008470163341757,0.0034532251352710768,33.0
Ackley,raw,clean,tpe,32,0.028244731050965033,0.009191197334387063,42.0
Ackley,raw,clean,tpe,33,0.052782941109072556,0.016196826119516748,46.0
Ackley,raw,clean,tpe,34,0.434624640280735,0.08663517144376139,62.0
Ackley,raw,clean,tpe,35,0.10310919120376782,0.028734059720703486,39.0
Ackley,raw,clean,tpe,36,0.010705311653002259,0.0036588743722493484,28.0
Ackley,raw,clean,tpe,37,0.16378160885281945,0.0417284764309824,41.0
Ackley,raw,clean,tpe,38,0.15910834755459335,0.04078671848865359,43.0
Ackley,raw,clean,tpe,39,0.006761883449041495,0.0023391748974636822,21.0
Ackley,raw,clean,tpe,40,0.029542492646502883,0.009581218460239278,24.0
Ackley,raw,clean,tpe,41,0.02662578556175932,0.00870121821769309,20.0
Ackley,raw,clean,tpe,42,1.47858147074782,0.21428398776846755,
Ackley,raw,clean,tpe,43,0.35210652107350926,0.07444922425569027,62.0
Ackley,raw,clean,tpe,44,2.093470464121513,0.2784497590884044,
Ackley,raw,clean,tpe,45,0.679175808154739,0.1188140660953085,
Ackley,raw,clean,tpe,46,0.13912765167356556,0.036656314837863066,33.0
Ackley,raw,clean,tpe,47,2.596007614630427,0.9745249783505977,
Ackley,raw,clean,tpe,48,2.582484674350287,0.9593435022886033,
Ackley,raw,clean,tpe,49,0.5017695827891058,0.09605162536279886,
Ackley,raw,clean,tpe_gradw,0,0.1361619290774283,0.036037912022002704,75.0
Ackley,raw,clean,tpe_gradw,1,0.03805286388627538,0.012081174585426232,42.0
Ackley,raw,clean,tpe_gradw,2,0.047011260437650026,0.014613567831425388,42.0
Ackley,raw,clean,tpe_gradw,3,0.07106835833918668,0.02099056856856927,66.0
Ackley,raw,clean,tpe_gradw,4,3.5757402916559013,1.370179784942073,
Ackley,raw,clean,tpe_gradw,5,0.019628830855936474,0.006537600379189387,41.0
Ackley,raw,clean,tpe_gradw,6,0.04446738135869355,0.01390391399804622,30.0
Ackley,raw,clean,tpe_gradw,7,0.18278265826119666,0.045462081045083744,51.0
Ackley,raw,clean,tpe_gradw,8,0.05894285485922923,0.0178480697994685,57.0
Ackley,raw,clean,tpe_gradw,9,0.03600371247741352,0.011488086224251896,43.0
Ackley,raw,clean,tpe_gradw,10,2.1348237983681426,0.29963662059629026,
Ackley,raw,clean,tpe_gradw,11,0.5180118310998307,0.09825062943833215,
Ackley,raw,clean,tpe_gradw,12,0.15509039847979667,0.03997261955205769,67.0
Ackley,raw,clean,tpe_gradw,13,0.2703615190789219,0.061267088272348856,65.0
Ackley,raw,clean,tpe_gradw,14,0.05939345161630927,0.017967144139686326,27.0
Ackley,raw,clean,tpe_gradw,15,2.580116464002295,0.954501305660785,
Ackley,raw,clean,tpe_gradw,16,0.03524890075524256,0.011268211517196789,37.0
Ackley,raw,clean,tpe_gradw,17,0.49742306491630517,0.09529207917411475,80.0
Ackley,raw,clean,tpe_gradw,18,0.012151739078547497,0.004135310650010726,25.0
Ackley,raw,clean,tpe_gradw,19,0.01687998196792906,0.005665822438622318,29.0
Ackley,raw,clean,tpe_gradw,20,0.09296461034967907,0.026360264969175966,37.0
Ackley,raw,clean,tpe_gradw,21,0.00918122019541956,0.0031524938119060868,28.0
Ackley,raw,clean,tpe_gradw,22,5.382161827482349,2.1939160265243967,
Ackley,raw,clean,tpe_gradw,23,0.041012379748896155,0.012928362527107617,47.0
Ackley,raw,clean,tpe_gradw,24,0.17702713312932916,0.04433447009197363,40.0
Ackley,raw,clean,tpe_gradw,25,2.5800895797261956,0.9528217543809278,
Ackley,raw,clean,tpe_gradw,26,0.10352621680175433,0.02883008934410678,45.0
Ackley,raw,clean,tpe_gradw,27,0.03044871513034808,0.009852155009330827,31.0
Ackley,raw,clean,tpe_gradw,28,0.09680878652905678,0.02726419382962148,62.0
Ackley,raw,clean,tpe_gradw,29,0.03806612758935701,0.012084820047858469,32.0
Ackley,raw,clean,tpe_gradw,30,3.5757034519872026,1.365817685678355,
Ackley,raw,clean,tpe_gradw,31,0.05599952750477799,0.017064025315284694,32.0
Ackley,raw,clean,tpe_gradw,32,0.017544709674198078,0.0058778199001272066,28.0
Ackley,raw,clean,tpe_gradw,33,0.0779563398063634,0.02272136189193199,45.0
Ackley,raw,clean,tpe_gradw,34,2.580535259411754,0.9558547453463372,
Ackley,raw,clean,tpe_gradw,35,0.04026075659714268,0.012714227314135173,28.0
Ackley,raw,clean,tpe_gradw,36,0.07016169275991446,0.02076202389615325,20.0
Ackley,raw,clean,tpe_gradw,37,0.015426028185072216,0.005199462496210268,27.0
Ackley,raw,clean,tpe_gradw,38,0.0354289419828544,0.011320733474203168,28.0
Ackley,raw,clean,tpe_gradw,39,0.0391782901880231,0.012404483116699172,33.0
Ackley,raw,clean,tpe_gradw,40,0.0028789349569078304,0.0010082860617523128,39.0
Ackley,raw,clean,tpe_gradw,41,2.5806582815795207,0.9484023657931185,
Ackley,raw,clean,tpe_gradw,42,0.035475499920604836,0.011334296252328744,52.0
Ackley,raw,clean,tpe_gradw,43,2.5849698461898822,0.9375684974625352,
Ackley,raw,clean,tpe_gradw,44,0.053835361788554525,0.016481910683232466,52.0
Ackley,raw,clean,tpe_gradw,45,0.04559818277366334,0.014220351258895923,40.0
Ackley,raw,clean,tpe_gradw,46,2.582095183170065,0.9487108139022778,
Ackley,raw,clean,tpe_gradw,47,3.5808875720761013,1.3815536489172813,
Ackley,raw,clean,tpe_gradw,48,2.172267539402274,0.30440781534843725,
Ackley,raw,clean,tpe_gradw,49,0.018811972044819658,0.006279861366578863,28.0
Ackley,raw,clean,tpe_gp,0,0.07872911834641316,0.022911874657727784,37.0
Ackley,raw,clean,tpe_gp,1,2.5810715600670773,0.9588186399006159,
Ackley,raw,clean,tpe_gp,2,0.06472606526892521,0.01936466915284681,23.0
Ackley,raw,clean,tpe_gp,3,0.07855697431378816,0.022870544405700424,31.0
Ackley,raw,clean,tpe_gp,4,0.050616892880907205,0.01560707154796204,25.0
Ackley,raw,clean,tpe_gp,5,0.03618376643351029,0.011540364580932919,21.0
Ackley,raw,clean,tpe_gp,6,1.5143814941699962,0.21749853216209694,
Ackley,raw,clean,tpe_gp,7,2.5890253597350363,0.9500254308872567,
Ackley,raw,clean,tpe_gp,8,0.02435656394944674,0.00800790337462045,27.0
Ackley,raw,clean,tpe_gp,9,0.06648140796158275,0.019817540705766676,33.0
Ackley,raw,clean,tpe_gp,10,0.10131834028522535,0.02831891441235501,25.0
Ackley,raw,clean,tpe_gp,11,0.12974361107541954,0.03465771286575789,33.0
Ackley,raw,clean,tpe_gp,12,0.03694981609935555,0.011762627226929011,33.0
Ackley,raw,clean,tpe_gp,13,0.9340403517131972,0.15069951240962356,
Ackley,raw,clean,tpe_gp,14,0.02298205424540045,0.0075841211647016534,20.0
Ackley,raw,clean,tpe_gp,15,0.15018692439213455,0.03896402619277144,29.0
Ackley,raw,clean,tpe_gp,16,0.011729057625068595,0.003996495209399339,24.0
Ackley,raw,clean,tpe_gp,17,0.11140810640115051,0.030622477806058635,39.0
Ackley,raw,clean,tpe_gp,18,0.0752132853667935,0.022035999764724402,34.0
Ackley,raw,clean,tpe_gp,19,0.027128643746444414,0.008853806974102188,26.0
Ackley,raw,clean,tpe_gp,20,0.039334464982630823,0.012449234237499092,19.0
Ackley,raw,clean,tpe_gp,21,0.012529245866023775,0.004259007629373147,31.0
Ackley,raw,clean,tpe_gp,22,0.5698193056647978,0.10554410634703151,
Ackley,raw,clean,tpe_gp,23,0.06403560457075175,0.01918493872250418,39.0
Ackley,raw,clean,tpe_gp,24,2.5811917777703433,0.9571979421225426,
Ackley,raw,clean,tpe_gp,25,0.31452020799310576,0.06852201051952687,74.0
Ackley,raw,clean,tpe_gp,26,0.05166310637256233,0.015892004483216926,42.0
Ackley,raw,clean,tpe_gp,27,0.057377435775830765,0.017431164329430853,36.0
Ackley,raw,clean,tpe_gp,28,0.05021588246953401,0.01549725474725845,26.0
Ackley,raw,clean,tpe_gp,29,0.12887739310696178,0.03447685642559731,25.0
Ackley,raw,clean,tpe_gp,30,0.20633430680434772,0.04994318731475568,41.0
Ackley,raw,clean,tpe_gp,31,0.08286046522214052,0.023927151563775104,32.0
Ackley,raw,clean,tpe_gp,32,0.04083970980199014,0.012879366417899886,23.0
Ackley,raw,clean,tpe_gp,33,0.11674858130674126,0.03181509040409355,18.0
Ackley,raw,clean,tpe_gp,34,0.043382764675876206,0.013599164452520109,29.0
Ackley,raw,clean,tpe_gp,35,0.03284018701608504,0.010561563061286708,15.0
Ackley,raw,clean,tpe_gp,36,0.3908304194728278,0.08039107835024331,65.0
Ackley,raw,clean,tpe_gp,37,0.023953297449868405,0.007883883610212656,24.0
Ackley,raw,clean,tpe_gp,38,0.03181889575756047,0.010259541719752891,21.0
Ackley,raw,clean,tpe_gp,39,0.09691904858901923,0.027295046679973428,31.0
Ackley,raw,clean,tpe_gp,40,0.0051017283693224336,0.001774102245838212,23.0
Ackley,raw,clean,tpe_gp,41,0.0393529177285008,0.012454590796336316,20.0
Ackley,raw,clean,tpe_gp,42,2.5844156962676164,0.9608813676557915,
Ackley,raw,clean,tpe_gp,43,3.583668562775625,1.3857625642067453,
Ackley,raw,clean,tpe_gp,44,0.017708901581305003,0.005930067917729484,40.0
Ackley,raw,clean,tpe_gp,45,0.4345595949529977,0.08654692378812229,44.0
Ackley,raw,clean,tpe_gp,46,0.06004862370210562,0.01813939968229207,41.0
Ackley,raw,clean,tpe_gp,47,0.18334399415448788,0.04556125045802553,64.0
Ackley,raw,clean,tpe_gp,48,0.008920026856401808,0.003065255217525313,35.0
Ackley,raw,clean,tpe_gp,49,0.0995296611589862,0.027901076008426826,24.0
Ackley,raw,clean,tpe_gradw_gp,0,0.07237362495861221,0.02132104973589118,31.0
Ackley,raw,clean,tpe_gradw_gp,1,0.04915598124345921,0.015206279981283311,41.0
Ackley,raw,clean,tpe_gradw_gp,2,0.10324241329408013,0.02876350753177208,44.0
Ackley,raw,clean,tpe_gradw_gp,3,0.04897077992984267,0.015155103485836227,24.0
Ackley,raw,clean,tpe_gradw_gp,4,0.6625441527693785,0.11738154077326603,
Ackley,raw,clean,tpe_gradw_gp,5,0.045349707364206626,0.014150827713573651,29.0
Ackley,raw,clean,tpe_gradw_gp,6,0.010435763686207356,0.003569648285413386,42.0
Ackley,raw,clean,tpe_gradw_gp,7,0.11353848272635192,0.031101781857641057,47.0
Ackley,raw,clean,tpe_gradw_gp,8,0.03525441914241911,0.011269651789959763,21.0
Ackley,raw,clean,tpe_gradw_gp,9,2.5817467803033805,0.9591609218967987,
Ackley,raw,clean,tpe_gradw_gp,10,0.04869009819214343,0.015077537592051962,34.0
Ackley,raw,clean,tpe_gradw_gp,11,0.045062833131929825,0.01407102893266168,43.0
Ackley,raw,clean,tpe_gradw_gp,12,0.05253381109865929,0.016129353872524028,21.0
Ackley,raw,clean,tpe_gradw_gp,13,0.026043830443477578,0.008524172484249986,52.0
Ackley,raw,clean,tpe_gradw_gp,14,0.09824428389547935,0.027599726760262677,32.0
Ackley,raw,clean,tpe_gradw_gp,15,0.06023429418878523,0.01818930481025107,29.0
Ackley,raw,clean,tpe_gradw_gp,16,0.03328160342244901,0.010691563974479705,39.0
Ackley,raw,clean,tpe_gradw_gp,17,0.058923358659698,0.017842810315439175,32.0
Ackley,raw,clean,tpe_gradw_gp,18,0.059669950181753695,0.018040181364710885,36.0
Ackley,raw,clean,tpe_gradw_gp,19,0.011713249380758572,0.003991299013981346,22.0
Ackley,raw,clean,tpe_gradw_gp,20,0.0284120578698297,0.009241613874610356,42.0
Ackley,raw,clean,tpe_gradw_gp,21,0.4217341178166092,0.08493480525458724,55.0
Ackley,raw,clean,tpe_gradw_gp,22,0.035308684941054214,0.011285467865214205,27.0
Ackley,raw,clean,tpe_gradw_gp,23,0.0439196979884362,0.013750483290279388,44.0
Ackley,raw,clean,tpe_gradw_gp,24,0.013197006178913728,0.00447715758222519,41.0
Ackley,raw,clean,tpe_gradw_gp,25,0.1292693346442637,0.03456164432331204,41.0
Ackley,raw,clean,tpe_gradw_gp,26,0.012108061989778651,0.004120985821848679,37.0
Ackley,raw,clean,tpe_gradw_gp,27,0.002378890590233329,0.0008345085330113722,41.0
Ackley,raw,clean,tpe_gradw_gp,28,0.05867750137610672,0.017776961500206693,37.0
Ackley,raw,clean,tpe_gradw_gp,29,0.11511789157438246,0.03144938184546118,39.0
Ackley,raw,clean,tpe_gradw_gp,30,0.0705395177132826,0.020856197753613033,44.0
Ackley,raw,clean,tpe_gradw_gp,31,0.08231422090247209,0.023793534022044552,41.0
Ackley,raw,clean,tpe_gradw_gp,32,0.019041143373037972,0.00635227307225864,30.0
Ackley,raw,clean,tpe_gradw_gp,33,0.015368167112744135,0.0051808263230045505,51.0
Ackley,raw,clean,tpe_gradw_gp,34,0.29577771254306073,0.06553633882916117,79.0
Ackley,raw,clean,tpe_gradw_gp,35,0.007244256323762688,0.002502285618342775,31.0
Ackley,raw,clean,tpe_gradw_gp,36,2.5803826707679183,0.9546953292216461,
Ackley,raw,clean,tpe_gradw_gp,37,0.125099718948523,0.03365801466282209,22.0
Ackley,raw,clean,tpe_gradw_gp,38,0.03434142090792891,0.01100277991501228,28.0
Ackley,raw,clean,tpe_gradw_gp,39,0.09640761020643085,0.02717104008496667,33.0
Ackley,raw,clean,tpe_gradw_gp,40,0.011184692111140482,0.003817218582404168,43.0
Ackley,raw,clean,tpe_gradw_gp,41,2.5802530280470575,0.9494059513338448,
Ackley,raw,clean,tpe_gradw_gp,42,0.023280058593464492,0.007676260773679874,28.0
Ackley,raw,clean,tpe_gradw_gp,43,0.02522919755717057,0.00827543530966184,32.0
Ackley,raw,clean,tpe_gradw_gp,44,0.05933659989041873,0.017952186818612884,38.0
Ackley,raw,clean,tpe_gradw_gp,45,0.03077899878735879,0.009950563461897785,39.0
Ackley,raw,clean,tpe_gradw_gp,46,0.02996056779396783,0.009706362628782769,50.0
Ackley,raw,clean,tpe_gradw_gp,47,0.24348780841186057,0.05658878298517899,28.0
Ackley,raw,clean,tpe_gradw_gp,48,0.04161203239775846,0.013098981862916552,29.0
Ackley,raw,clean,tpe_gradw_gp,49,0.012685445423262554,0.004310113100708069,36.0
Ackley,raw,clean,optuna,0,0.2893679506193796,0.0644715074745404,52.0
Ackley,raw,clean,optuna,1,0.8878070236255984,0.14525711248648018,
Ackley,raw,clean,optuna,2,0.890468835397638,0.14452363293359533,
Ackley,raw,clean,optuna,3,1.1105059139642788,0.16871389492145897,
Ackley,raw,clean,optuna,4,1.8678774850049398,0.2543705099014809,
Ackley,raw,clean,optuna,5,1.6343564663961634,0.23187674656600823,
Ackley,raw,clean,optuna,6,1.6325302121790135,0.22742436910607025,
Ackley,raw,clean,optuna,7,0.25239754447451945,0.05812783209905228,67.0
Ackley,raw,clean,optuna,8,0.7386829723117114,0.12610533509189922,
Ackley,raw,clean,optuna,9,0.6269921669420353,0.11281541257882995,
Ackley,raw,clean,optuna,10,2.223973470975601,0.29401422828998164,
Ackley,raw,clean,optuna,11,1.2762209450446496,0.19109518212716267,
Ackley,raw,clean,optuna,12,0.9156739997009251,0.14717446179144186,
Ackley,raw,clean,optuna,13,1.5837053254314353,0.22145063538917922,
Ackley,raw,clean,optuna,14,1.3138371794611357,0.1909357864633779,
Ackley,raw,clean,optuna,15,1.8680167786405275,0.25576660694466535,
Ackley,raw,clean,optuna,16,0.7275207418529352,0.12532543918305056,
Ackley,raw,clean,optuna,17,1.1887243282051299,0.17740864337031526,
Ackley,raw,clean,optuna,18,0.4314116639995338,0.08638726804027042,33.0
